,IS,DEM,WD,WR,EWA,WC,EWS,NI,IS_t-1,NI_t-1,DEM_t-1,WC_t-1,WR_t-1
12,10.55894286,0.527947143,105.5894286,9916.674426,1,105.5894286,0.975661837,1.23623491,10.51485969,1.231073678,0.525742985,105.1485969,9923.246213
13,10.60321085,0.530160542,106.0321085,9910.075086,1,106.0321085,0.975661837,1.24141778,10.55894286,1.23623491,0.527947143,105.5894286,9916.674426
14,10.64766442,0.532383221,106.4766442,9903.44808,1,106.4766442,0.975661837,1.246622379,10.60321085,1.24141778,0.530160542,106.0321085,9910.075086
15,10.69230437,0.534615219,106.9230437,9896.793289,1,106.9230437,0.975661837,1.251848799,10.64766442,1.246622379,0.532383221,106.4766442,9903.44808
16,10.73713147,0.536856573,107.3713147,9890.110599,1,107.3713147,0.975661837,1.257097129,10.69230437,1.251848799,0.534615219,106.9230437,9896.793289
17,10.7821465,0.539107325,107.821465,9883.399892,1,107.821465,0.975661837,1.262367463,10.73713147,1.257097129,0.536856573,107.3713147,9890.110599
18,10.82735026,0.541367513,108.2735026,9876.66105,1,108.2735026,0.975661837,1.267659893,10.7821465,1.262367463,0.539107325,107.821465,9883.399892
19,10.87274354,0.543637177,108.7274354,9869.893956,1,108.7274354,0.975661837,1.272974512,10.82735026,1.267659893,0.541367513,108.2735026,9876.66105
20,10.91832712,0.545916356,109.1832712,9863.098492,1,109.1832712,0.975661837,1.278311411,10.87274354,1.272974512,0.543637177,108.7274354,9869.893956
21,10.96410181,0.548205091,109.6410181,9856.274537,1,109.6410181,0.975661837,1.283670685,10.91832712,1.278311411,0.545916356,109.1832712,9863.098492
22,11.01006841,0.550503421,110.1006841,9849.421974,1,110.1006841,0.975661837,1.289052428,10.96410181,1.283670685,0.548205091,109.6410181,9856.274537
23,11.05622772,0.552811386,110.5622772,9842.540681,1,110.5622772,0.975661837,1.294456734,11.01006841,1.289052428,0.550503421,110.1006841,9849.421974
24,11.10258056,0.555129028,111.0258056,9835.630539,1,111.0258056,0.975661837,1.299883697,11.05622772,1.294456734,0.552811386,110.5622772,9842.540681
25,11.14912772,0.557456386,111.4912772,9828.691426,1,111.4912772,0.975661837,1.305333412,11.10258056,1.299883697,0.555129028,111.0258056,9835.630539
26,11.19587004,0.559793502,111.9587004,9821.723221,1,111.9587004,0.975661837,1.310805975,11.14912772,1.305333412,0.557456386,111.4912772,9828.691426
27,11.24280832,0.562140416,112.4280832,9814.725802,1,112.4280832,0.975661837,1.316301482,11.19587004,1.310805975,0.559793502,111.9587004,9821.723221
28,11.28994338,0.564497169,112.8994338,9807.699047,1,112.8994338,0.975661837,1.321820028,11.24280832,1.316301482,0.562140416,112.4280832,9814.725802
29,11.33727606,0.566863803,113.3727606,9800.642832,1,113.3727606,0.975661837,1.327361711,11.28994338,1.321820028,0.564497169,112.8994338,9807.699047
30,11.38480718,0.569240359,113.8480718,9793.557035,1,113.8480718,0.975661837,1.332926626,11.33727606,1.327361711,0.566863803,113.3727606,9800.642832
31,11.43253757,0.571626879,114.3253757,9786.44153,1,114.3253757,0.975661837,1.338514873,11.38480718,1.332926626,0.569240359,113.8480718,9793.557035
32,11.48046807,0.574023404,114.8046807,9779.296194,1,114.8046807,0.975661837,1.344126548,11.43253757,1.338514873,0.571626879,114.3253757,9786.44153
33,11.52859952,0.576429976,115.2859952,9772.120902,1,115.2859952,0.975661837,1.34976175,11.48046807,1.344126548,0.574023404,114.8046807,9779.296194
34,11.57693276,0.578846638,115.7693276,9764.915527,1,115.7693276,0.975661837,1.355420577,11.52859952,1.34976175,0.576429976,115.2859952,9772.120902
35,11.62546863,0.581273431,116.2546863,9757.679944,1,116.2546863,0.975661837,1.361103129,11.57693276,1.355420577,0.578846638,115.7693276,9764.915527
36,11.67420798,0.583710399,116.7420798,9750.414026,1,116.7420798,0.975661837,1.366809504,11.62546863,1.361103129,0.581273431,116.2546863,9757.679944
37,11.72315168,0.586157584,117.2315168,9743.117646,1,117.2315168,0.975661837,1.372539804,11.67420798,1.366809504,0.583710399,116.7420798,9750.414026
38,11.77230057,0.588615028,117.7230057,9735.790676,1,117.7230057,0.975661837,1.378294127,11.72315168,1.372539804,0.586157584,117.2315168,9743.117646
39,11.82165551,0.591082776,118.2165551,9728.432989,1,118.2165551,0.975661837,1.384072575,11.77230057,1.378294127,0.588615028,117.7230057,9735.790676
40,11.87121737,0.593560869,118.7121737,9721.044454,1,118.7121737,0.975661837,1.38987525,11.82165551,1.384072575,0.591082776,118.2165551,9728.432989
41,11.92098702,0.596049351,119.2098702,9713.624943,1,119.2098702,0.975661837,1.395702251,11.87121737,1.38987525,0.593560869,118.7121737,9721.044454
42,11.97096533,0.598548266,119.7096533,9706.174326,1,119.7096533,0.975661837,1.401553682,11.92098702,1.395702251,0.596049351,119.2098702,9713.624943
43,12.02115317,0.601057658,120.2115317,9698.692473,1,120.2115317,0.975661837,1.407429645,11.97096533,1.401553682,0.598548266,119.7096533,9706.174326
44,12.07155142,0.603577571,120.7155142,9691.179252,1,120.7155142,0.975661837,1.413330243,12.02115317,1.407429645,0.601057658,120.2115317,9698.692473
45,12.12216096,0.606108048,121.2216096,9683.634532,1,121.2216096,0.975661837,1.419255579,12.07155142,1.413330243,0.603577571,120.7155142,9691.179252
46,12.17298268,0.608649134,121.7298268,9676.058182,1,121.7298268,0.975661837,1.425205757,12.12216096,1.419255579,0.606108048,121.2216096,9683.634532
47,12.22401747,0.611200873,122.2401747,9668.450068,1,122.2401747,0.975661837,1.43118088,12.17298268,1.425205757,0.608649134,121.7298268,9676.058182
48,12.27526622,0.613763311,122.7526622,9660.810057,1,122.7526622,0.975661837,1.437181054,12.22401747,1.43118088,0.611200873,122.2401747,9668.450068
49,12.32672983,0.616336491,123.2672983,9653.138015,1,123.2672983,0.975661837,1.443206384,12.27526622,1.437181054,0.613763311,122.7526622,9660.810057
50,12.37840919,0.61892046,123.7840919,9645.433809,1,123.7840919,0.975661837,1.449256974,12.32672983,1.443206384,0.616336491,123.2672983,9653.138015
51,12.43030523,0.621515261,124.3030523,9637.697303,1,124.3030523,0.975661837,1.455332931,12.37840919,1.449256974,0.61892046,123.7840919,9645.433809
52,12.48241883,0.624120942,124.8241883,9629.928363,1,124.8241883,0.975661837,1.461434362,12.43030523,1.455332931,0.621515261,124.3030523,9637.697303
53,12.53475092,0.626737546,125.3475092,9622.126851,1,125.3475092,0.975661837,1.467561373,12.48241883,1.461434362,0.624120942,124.8241883,9629.928363
54,12.58730241,0.62936512,125.8730241,9614.292632,1,125.8730241,0.975661837,1.473714071,12.53475092,1.467561373,0.626737546,125.3475092,9622.126851
55,12.64007422,0.632003711,126.4007422,9606.425568,1,126.4007422,0.975661837,1.479892563,12.58730241,1.473714071,0.62936512,125.8730241,9614.292632
56,12.69306727,0.634653364,126.9306727,9598.525521,1,126.9306727,0.975661837,1.486096959,12.64007422,1.479892563,0.632003711,126.4007422,9606.425568
57,12.7462825,0.637314125,127.462825,9590.592354,1,127.462825,0.975661837,1.492327367,12.69306727,1.486096959,0.634653364,126.9306727,9598.525521
58,12.79972082,0.639986041,127.9972082,9582.625928,1,127.9972082,0.975661837,1.498583896,12.7462825,1.492327367,0.637314125,127.462825,9590.592354
59,12.85338319,0.64266916,128.5338319,9574.626102,1,128.5338319,0.975661837,1.504866654,12.79972082,1.498583896,0.639986041,127.9972082,9582.625928
60,12.90727053,0.645363527,129.0727053,9566.592738,1,129.0727053,0.975661837,1.511175753,12.85338319,1.504866654,0.64266916,128.5338319,9574.626102
61,12.9613838,0.64806919,129.613838,9558.525694,1,129.613838,0.975661837,1.517511303,12.90727053,1.511175753,0.645363527,129.0727053,9566.592738
62,13.01572393,0.650786196,130.1572393,9550.424829,1,130.1572393,0.975661837,1.523873414,12.9613838,1.517511303,0.64806919,129.613838,9558.525694
63,13.07029188,0.653514594,130.7029188,9542.290001,1,130.7029188,0.975661837,1.530262198,13.01572393,1.523873414,0.650786196,130.1572393,9550.424829
64,13.12508861,0.65625443,131.2508861,9534.121069,1,131.2508861,0.975661837,1.536677767,13.07029188,1.530262198,0.653514594,130.7029188,9542.290001
65,13.18011506,0.659005753,131.8011506,9525.917888,1,131.8011506,0.975661837,1.543120233,13.12508861,1.536677767,0.65625443,131.2508861,9534.121069
66,13.23537222,0.661768611,132.3537222,9517.680316,1,132.3537222,0.975661837,1.549589708,13.18011506,1.543120233,0.659005753,131.8011506,9525.917888
67,13.29086104,0.664543052,132.9086104,9509.408209,1,132.9086104,0.975661837,1.556086307,13.23537222,1.549589708,0.661768611,132.3537222,9517.680316
68,13.34658249,0.667329125,133.4658249,9501.101421,1,133.4658249,0.975661837,1.562610143,13.29086104,1.556086307,0.664543052,132.9086104,9509.408209
69,13.40253756,0.670126878,134.0253756,9492.759807,1,134.0253756,0.975661837,1.569161329,13.34658249,1.562610143,0.667329125,133.4658249,9501.101421
70,13.45872721,0.67293636,134.5872721,9484.383221,1,134.5872721,0.975661837,1.575739981,13.40253756,1.569161329,0.670126878,134.0253756,9492.759807
71,13.51515243,0.675757622,135.1515243,9475.971516,1,135.1515243,0.975661837,1.582346214,13.45872721,1.575739981,0.67293636,134.5872721,9484.383221
72,13.57181422,0.678590711,135.7181422,9467.524546,1,135.7181422,0.975661837,1.588980143,13.51515243,1.582346214,0.675757622,135.1515243,9475.971516
73,13.62871356,0.681435678,136.2871356,9459.042162,1,136.2871356,0.975661837,1.595641885,13.57181422,1.588980143,0.678590711,135.7181422,9467.524546
74,13.68585145,0.684292572,136.8585145,9450.524216,1,136.8585145,0.975661837,1.602331555,13.62871356,1.595641885,0.681435678,136.2871356,9459.042162
75,13.74322889,0.687161444,137.4322889,9441.970559,1,137.4322889,0.975661837,1.609049272,13.68585145,1.602331555,0.684292572,136.8585145,9450.524216
76,13.80084687,0.690042344,138.0084687,9433.381041,1,138.0084687,0.975661837,1.615795153,13.74322889,1.609049272,0.687161444,137.4322889,9441.970559
77,13.85870643,0.692935321,138.5870643,9424.755512,1,138.5870643,0.975661837,1.622569316,13.80084687,1.615795153,0.690042344,138.0084687,9433.381041
78,13.91680855,0.695840428,139.1680855,9416.09382,1,139.1680855,0.975661837,1.629371879,13.85870643,1.622569316,0.692935321,138.5870643,9424.755512
79,13.97515427,0.698757713,139.7515427,9407.395815,1,139.7515427,0.975661837,1.636202962,13.91680855,1.629371879,0.695840428,139.1680855,9416.09382
80,14.03374459,0.70168723,140.3374459,9398.661343,1,140.3374459,0.975661837,1.643062683,13.97515427,1.636202962,0.698757713,139.7515427,9407.395815
81,14.09258056,0.704629028,140.9258056,9389.890253,1,140.9258056,0.975661837,1.649951164,14.03374459,1.643062683,0.70168723,140.3374459,9398.661343
82,14.15166319,0.70758316,141.5166319,9381.08239,1,141.5166319,0.975661837,1.656868524,14.09258056,1.649951164,0.704629028,140.9258056,9389.890253
83,14.21099353,0.710549676,142.1099353,9372.237601,1,142.1099353,0.975661837,1.663814886,14.15166319,1.656868524,0.70758316,141.5166319,9381.08239
84,14.2705726,0.71352863,142.705726,9363.35573,1,142.705726,0.975661837,1.670790369,14.21099353,1.663814886,0.710549676,142.1099353,9372.237601
85,14.33040146,0.716520073,143.3040146,9354.436622,1,143.3040146,0.975661837,1.677795098,14.2705726,1.670790369,0.71352863,142.705726,9363.35573
86,14.39048115,0.719524058,143.9048115,9345.480121,1,143.9048115,0.975661837,1.684829193,14.33040146,1.677795098,0.716520073,143.3040146,9354.436622
87,14.45081272,0.722540636,144.5081272,9336.48607,1,144.5081272,0.975661837,1.691892778,14.39048115,1.684829193,0.719524058,143.9048115,9345.480121
88,14.51139723,0.725569862,145.1139723,9327.454312,1,145.1139723,0.975661837,1.698985977,14.45081272,1.691892778,0.722540636,144.5081272,9336.48607
89,14.57223574,0.728611787,145.7223574,9318.384689,1,145.7223574,0.975661837,1.706108914,14.51139723,1.698985977,0.725569862,145.1139723,9327.454312
90,14.63332931,0.731666465,146.3332931,9309.277041,1,146.3332931,0.975661837,1.713261714,14.57223574,1.706108914,0.728611787,145.7223574,9318.384689
91,14.69467901,0.734733951,146.9467901,9300.131211,1,146.9467901,0.975661837,1.720444502,14.63332931,1.713261714,0.731666465,146.3332931,9309.277041
92,14.75628592,0.737814296,147.5628592,9290.947036,1,147.5628592,0.975661837,1.727657403,14.69467901,1.720444502,0.734733951,146.9467901,9300.131211
93,14.81815112,0.740907556,148.1815112,9281.724358,1,148.1815112,0.975661837,1.734900544,14.75628592,1.727657403,0.737814296,147.5628592,9290.947036
94,14.88027568,0.744013784,148.8027568,9272.463013,1,148.8027568,0.975661837,1.742174052,14.81815112,1.734900544,0.740907556,148.1815112,9281.724358
95,14.94266069,0.747133035,149.4266069,9263.162841,1,149.4266069,0.975661837,1.749478053,14.88027568,1.742174052,0.744013784,148.8027568,9272.463013
96,15.00530726,0.750265363,150.0530726,9253.823678,1,150.0530726,0.975661837,1.756812677,14.94266069,1.749478053,0.747133035,149.4266069,9263.162841
97,15.06821647,0.753410823,150.6821647,9244.445361,1,150.6821647,0.975661837,1.76417805,15.00530726,1.756812677,0.750265363,150.0530726,9253.823678
98,15.13138942,0.756569471,151.3138942,9235.027726,1,151.3138942,0.975661837,1.771574303,15.06821647,1.76417805,0.753410823,150.6821647,9244.445361
99,15.19482722,0.759741361,151.9482722,9225.570607,1,151.9482722,0.975661837,1.779001564,15.13138942,1.771574303,0.756569471,151.3138942,9235.027726
100,15.25853098,0.762926549,152.5853098,9216.07384,1,152.5853098,0.975661837,1.786459964,15.19482722,1.779001564,0.759741361,151.9482722,9225.570607
101,15.32250182,0.766125091,153.2250182,9206.537258,1,153.2250182,0.975661837,1.793949632,15.25853098,1.786459964,0.762926549,152.5853098,9216.07384
102,15.38674085,0.769337043,153.8674085,9196.960695,1,153.8674085,0.975661837,1.801470701,15.32250182,1.793949632,0.766125091,153.2250182,9206.537258
103,15.45124921,0.77256246,154.5124921,9187.343982,1,154.5124921,0.975661837,1.809023302,15.38674085,1.801470701,0.769337043,153.8674085,9196.960695
104,15.51602801,0.775801401,155.1602801,9177.686951,1,155.1602801,0.975661837,1.816607566,15.45124921,1.809023302,0.77256246,154.5124921,9187.343982
105,15.5810784,0.77905392,155.810784,9167.989433,1,155.810784,0.975661837,1.824223628,15.51602801,1.816607566,0.775801401,155.1602801,9177.686951
106,15.6464015,0.782320075,156.464015,9158.251259,1,156.464015,0.975661837,1.831871619,15.5810784,1.824223628,0.77905392,155.810784,9167.989433
107,15.71199847,0.785599924,157.1199847,9148.472258,1,157.1199847,0.975661837,1.839551675,15.6464015,1.831871619,0.782320075,156.464015,9158.251259
108,15.77787046,0.788893523,157.7787046,9138.652259,1,157.7787046,0.975661837,1.847263929,15.71199847,1.839551675,0.785599924,157.1199847,9148.472258
109,15.84401861,0.79220093,158.4401861,9128.79109,1,158.4401861,0.975661837,1.855008516,15.77787046,1.847263929,0.788893523,157.7787046,9138.652259
110,15.91044408,0.795522204,159.1044408,9118.888579,1,159.1044408,0.975661837,1.862785572,15.84401861,1.855008516,0.79220093,158.4401861,9128.79109
111,15.97714804,0.798857402,159.7714804,9108.944551,1,159.7714804,0.975661837,1.870595233,15.91044408,1.862785572,0.795522204,159.1044408,9118.888579
112,16.04413166,0.802206583,160.4413166,9098.958834,1,160.4413166,0.975661837,1.878437635,15.97714804,1.870595233,0.798857402,159.7714804,9108.944551
113,16.1113961,0.805569805,161.113961,9088.931251,1,161.113961,0.975661837,1.886312917,16.04413166,1.878437635,0.802206583,160.4413166,9098.958834
114,16.17894254,0.808947127,161.7894254,9078.861629,1,161.7894254,0.975661837,1.894221216,16.1113961,1.886312917,0.805569805,161.113961,9088.931251
115,16.24677217,0.812338609,162.4677217,9068.74979,1,162.4677217,0.975661837,1.90216267,16.17894254,1.894221216,0.808947127,161.7894254,9078.861629
116,16.31488618,0.815744309,163.1488618,9058.595557,1,163.1488618,0.975661837,1.910137418,16.24677217,1.90216267,0.812338609,162.4677217,9068.74979
117,16.38328575,0.819164287,163.8328575,9048.398753,1,163.8328575,0.975661837,1.9181456,16.31488618,1.910137418,0.815744309,163.1488618,9058.595557
118,16.45197208,0.822598604,164.5197208,9038.1592,1,164.5197208,0.975661837,1.926187356,16.38328575,1.9181456,0.819164287,163.8328575,9048.398753
119,16.52094638,0.826047319,165.2094638,9027.876717,1,165.2094638,0.975661837,1.934262826,16.45197208,1.926187356,0.822598604,164.5197208,9038.1592
120,16.59020984,0.829510492,165.9020984,9017.551126,1,165.9020984,0.975661837,1.942372153,16.52094638,1.934262826,0.826047319,165.2094638,9027.876717
121,16.6597637,0.832988185,166.597637,9007.182244,1,166.597637,0.975661837,1.950515478,16.59020984,1.942372153,0.829510492,165.9020984,9017.551126
122,16.72960915,0.836480458,167.2960915,8996.769892,1,167.2960915,0.975661837,1.958692943,16.6597637,1.950515478,0.832988185,166.597637,9007.182244
123,16.79974743,0.839987372,167.9974743,8986.313886,1,167.9974743,0.975661837,1.966904693,16.72960915,1.958692943,0.836480458,167.2960915,8996.769892
124,16.87017977,0.843508988,168.7017977,8975.814044,1,168.7017977,0.975661837,1.975150869,16.79974743,1.966904693,0.839987372,167.9974743,8986.313886
125,16.94090738,0.847045369,169.4090738,8965.270182,1,169.4090738,0.975661837,1.983431618,16.87017977,1.975150869,0.843508988,168.7017977,8975.814044
126,17.01193153,0.850596576,170.1193153,8954.682115,1,170.1193153,0.975661837,1.991747083,16.94090738,1.983431618,0.847045369,169.4090738,8965.270182
127,17.08325343,0.854162672,170.8325343,8944.049658,1,170.8325343,0.975661837,2.000097411,17.01193153,1.991747083,0.850596576,170.1193153,8954.682115
128,17.15487435,0.857743718,171.5487435,8933.372624,1,171.5487435,0.975661837,2.008482746,17.08325343,2.000097411,0.854162672,170.8325343,8944.049658
129,17.22679554,0.861339777,172.2679554,8922.650828,1,172.2679554,0.975661837,2.016903238,17.15487435,2.008482746,0.857743718,171.5487435,8933.372624
130,17.29901826,0.864950913,172.9901826,8911.884081,1,172.9901826,0.975661837,2.025359031,17.22679554,2.016903238,0.861339777,172.2679554,8922.650828
131,17.37154377,0.868577188,173.7154377,8901.072194,1,173.7154377,0.975661837,2.033850276,17.29901826,2.025359031,0.864950913,172.9901826,8911.884081
132,17.44437333,0.872218667,174.4437333,8890.214979,1,174.4437333,0.975661837,2.042377119,17.37154377,2.033850276,0.868577188,173.7154377,8901.072194
133,17.51750824,0.875875412,175.1750824,8879.312246,1,175.1750824,0.975661837,2.050939711,17.44437333,2.042377119,0.872218667,174.4437333,8890.214979
134,17.59094976,0.879547488,175.9094976,8868.363803,1,175.9094976,0.975661837,2.059538202,17.51750824,2.050939711,0.875875412,175.1750824,8879.312246
135,17.66469918,0.883234959,176.6469918,8857.36946,1,176.6469918,0.975661837,2.068172741,17.59094976,2.059538202,0.879547488,175.9094976,8868.363803
136,17.73875779,0.886937889,177.3875779,8846.329023,1,177.3875779,0.975661837,2.076843481,17.66469918,2.068172741,0.883234959,176.6469918,8857.36946
137,17.81312689,0.890656344,178.1312689,8835.242299,1,178.1312689,0.975661837,2.085550572,17.73875779,2.076843481,0.886937889,177.3875779,8846.329023
138,17.88780778,0.894390389,178.8780778,8824.109095,1,178.8780778,0.975661837,2.094294167,17.81312689,2.085550572,0.890656344,178.1312689,8835.242299
139,17.96280176,0.898140088,179.6280176,8812.929215,1,179.6280176,0.975661837,2.103074419,17.88780778,2.094294167,0.894390389,178.8780778,8824.109095
140,18.03811016,0.901905508,180.3811016,8801.702464,1,180.3811016,0.975661837,2.111891483,17.96280176,2.103074419,0.898140088,179.6280176,8812.929215
141,18.11373428,0.905686714,181.1373428,8790.428645,1,181.1373428,0.975661837,2.120745511,18.03811016,2.111891483,0.901905508,180.3811016,8801.702464
142,18.18967546,0.909483773,181.8967546,8779.107561,1,181.8967546,0.975661837,2.12963666,18.11373428,2.120745511,0.905686714,181.1373428,8790.428645
143,18.26593501,0.913296751,182.6593501,8767.739014,1,182.6593501,0.975661837,2.138565084,18.18967546,2.12963666,0.909483773,181.8967546,8779.107561
144,18.34251428,0.917125714,183.4251428,8756.322805,1,183.4251428,0.975661837,2.147530941,18.26593501,2.138565084,0.913296751,182.6593501,8767.739014
145,18.41941461,0.92097073,184.1941461,8744.858733,1,184.1941461,0.975661837,2.156534387,18.34251428,2.147530941,0.917125714,183.4251428,8756.322805
146,18.49663734,0.924831867,184.9663734,8733.346599,1,184.9663734,0.975661837,2.165575579,18.41941461,2.156534387,0.92097073,184.1941461,8744.858733
147,18.57418382,0.928709191,185.7418382,8721.786201,1,185.7418382,0.975661837,2.174654676,18.49663734,2.165575579,0.924831867,184.9663734,8733.346599
148,18.65205541,0.932602771,186.5205541,8710.177336,1,186.5205541,0.975661837,2.183771837,18.57418382,2.174654676,0.928709191,185.7418382,8721.786201
149,18.73025348,0.936512674,187.3025348,8698.519801,1,187.3025348,0.975661837,2.192927221,18.65205541,2.183771837,0.932602771,186.5205541,8710.177336
150,18.80877939,0.940438969,188.0877939,8686.813393,1,188.0877939,0.975661837,2.202120989,18.73025348,2.192927221,0.936512674,187.3025348,8698.519801
151,18.88763451,0.944381726,188.8763451,8675.057906,1,188.8763451,0.975661837,2.211353302,18.80877939,2.202120989,0.940438969,188.0877939,8686.813393
152,18.96682024,0.948341012,189.6682024,8663.253134,1,189.6682024,0.975661837,2.22062432,18.88763451,2.211353302,0.944381726,188.8763451,8675.057906
153,19.04633794,0.952316897,190.4633794,8651.398871,1,190.4633794,0.975661837,2.229934207,18.96682024,2.22062432,0.948341012,189.6682024,8663.253134
154,19.12618903,0.956309451,191.2618903,8639.49491,1,191.2618903,0.975661837,2.239283126,19.04633794,2.229934207,0.952316897,190.4633794,8651.398871
155,19.20637488,0.960318744,192.0637488,8627.541042,1,192.0637488,0.975661837,2.248671239,19.12618903,2.239283126,0.956309451,191.2618903,8639.49491
156,19.28689691,0.964344846,192.8689691,8615.537058,1,192.8689691,0.975661837,2.258098712,19.20637488,2.248671239,0.960318744,192.0637488,8627.541042
157,19.36775653,0.968387826,193.6775653,8603.482747,1,193.6775653,0.975661837,2.267565709,19.28689691,2.258098712,0.964344846,192.8689691,8615.537058
158,19.44895515,0.972447757,194.4895515,8591.377899,1,194.4895515,0.975661837,2.277072396,19.36775653,2.267565709,0.968387826,193.6775653,8603.482747
159,19.53049419,0.976524709,195.3049419,8579.222302,1,195.3049419,0.975661837,2.28661894,19.44895515,2.277072396,0.972447757,194.4895515,8591.377899
160,19.61237508,0.980618754,196.1237508,8567.015743,1,196.1237508,0.975661837,2.296205507,19.53049419,2.28661894,0.976524709,195.3049419,8579.222302
161,19.69459925,0.984729962,196.9459925,8554.758009,1,196.9459925,0.975661837,2.305832265,19.61237508,2.296205507,0.980618754,196.1237508,8567.015743
162,19.77716814,0.988858407,197.7716814,8542.448884,1,197.7716814,0.975661837,2.315499383,19.69459925,2.305832265,0.984729962,196.9459925,8554.758009
163,19.8600832,0.99300416,198.600832,8530.088154,1,198.600832,0.975661837,2.325207031,19.77716814,2.315499383,0.988858407,197.7716814,8542.448884
164,19.94334588,0.997167294,199.4334588,8517.675602,1,199.4334588,0.975661837,2.334955377,19.8600832,2.325207031,0.99300416,198.600832,8530.088154
165,20.02695764,1.001347882,200.2695764,8505.211011,1,200.2695764,0.975661837,2.344744593,19.94334588,2.334955377,0.997167294,199.4334588,8517.675602
166,20.11091993,1.005545997,201.1091993,8492.694163,1,201.1091993,0.975661837,2.35457485,20.02695764,2.344744593,1.001347882,200.2695764,8505.211011
167,20.19523424,1.009761712,201.9523424,8480.124838,1,201.9523424,0.975661837,2.364446319,20.11091993,2.35457485,1.005545997,201.1091993,8492.694163
168,20.27990202,1.013995101,202.7990202,8467.502816,1,202.7990202,0.975661837,2.374359175,20.19523424,2.364446319,1.009761712,201.9523424,8480.124838
169,20.36492478,1.018246239,203.6492478,8454.827878,1,203.6492478,0.975661837,2.38431359,20.27990202,2.374359175,1.013995101,202.7990202,8467.502816
170,20.45030399,1.022515199,204.5030399,8442.0998,1,204.5030399,0.975661837,2.394309738,20.36492478,2.38431359,1.018246239,203.6492478,8454.827878
171,20.53604115,1.026802057,205.3604115,8429.31836,1,205.3604115,0.975661837,2.404347795,20.45030399,2.394309738,1.022515199,204.5030399,8442.0998
172,20.62213775,1.031106888,206.2213775,8416.483334,1,206.2213775,0.975661837,2.414427936,20.53604115,2.404347795,1.026802057,205.3604115,8429.31836
173,20.70859532,1.035429766,207.0859532,8403.594498,1,207.0859532,0.975661837,2.424550338,20.62213775,2.414427936,1.031106888,206.2213775,8416.483334
174,20.79541536,1.039770768,207.9541536,8390.651626,1,207.9541536,0.975661837,2.434715177,20.70859532,2.424550338,1.035429766,207.0859532,8403.594498
175,20.88259938,1.044129969,208.8259938,8377.654491,1,208.8259938,0.975661837,2.444922632,20.79541536,2.434715177,1.039770768,207.9541536,8390.651626
176,20.97014892,1.048507446,209.7014892,8364.602867,1,209.7014892,0.975661837,2.455172882,20.88259938,2.444922632,1.044129969,208.8259938,8377.654491
177,21.05806551,1.052903276,210.5806551,8351.496523,1,210.5806551,0.975661837,2.465466105,20.97014892,2.455172882,1.048507446,209.7014892,8364.602867
178,21.14635069,1.057317534,211.4635069,8338.335232,1,211.4635069,0.975661837,2.475802482,21.05806551,2.465466105,1.052903276,210.5806551,8351.496523
179,21.235006,1.0617503,212.35006,8325.118763,1,212.35006,0.975661837,2.486182195,21.14635069,2.475802482,1.057317534,211.4635069,8338.335232
180,21.32403299,1.06620165,213.2403299,8311.846885,1,213.2403299,0.975661837,2.496605423,21.235006,2.486182195,1.0617503,212.35006,8325.118763
181,21.41343323,1.070671661,214.1343323,8298.519364,1,214.1343323,0.975661837,2.507072351,21.32403299,2.496605423,1.06620165,213.2403299,8311.846885
